,Date,Time,NOx.GT,PT08.S3.NOx,NO2.GT,PT08.S4.NO2,T,RH,AH
8346,21/02/2005,12.00.00,384.0,694.0,208.0,1199.0,7.7,67.6,0.7133
8347,21/02/2005,13.00.00,368.0,623.0,204.0,1303.0,8.1,64.8,0.7039
8348,21/02/2005,14.00.00,258.0,664.0,172.0,1227.0,8.1,64.0,0.6942
8349,21/02/2005,15.00.00,231.0,694.0,157.0,1184.0,6.9,71.3,0.7118
8350,21/02/2005,16.00.00,290.0,641.0,181.0,1272.0,7.0,73.7,0.7425
8351,21/02/2005,17.00.00,335.0,618.0,194.0,1290.0,7.3,70.0,0.7195
8352,21/02/2005,18.00.00,293.0,656.0,193.0,1281.0,5.8,77.8,0.7223
8353,21/02/2005,19.00.00,526.0,469.0,252.0,1682.0,5.4,80.9,0.7293
8354,21/02/2005,20.00.00,607.0,466.0,283.0,1633.0,5.5,79.8,0.7261
8355,21/02/2005,21.00.00,326.0,680.0,208.0,1194.0,5.6,74.0,0.6808
8356,21/02/2005,22.00.00,188.0,811.0,143.0,1082.0,5.6,71.9,0.6604
8357,21/02/2005,23.00.00,163.0,914.0,124.0,1046.0,6.4,70.7,0.6848
8358,22/02/2005,00.00.00,102.0,1015.0,89.0,1015.0,6.3,70.1,0.6733
8359,22/02/2005,01.00.00,95.0,992.0,85.0,1032.0,4.4,80.5,0.6825
8360,22/02/2005,02.00.00,71.0,1112.0,66.0,963.0,3.9,83.1,0.6787
8361,22/02/2005,03.00.00,-200.0,1327.0,-200.0,908.0,2.5,86.6,0.6407
8362,22/02/2005,04.00.00,46.0,1349.0,46.0,918.0,3.4,85.4,0.6736
8363,22/02/2005,05.00.00,62.0,1152.0,60.0,956.0,3.3,84.5,0.6608
8364,22/02/2005,06.00.00,170.0,929.0,117.0,1035.0,3.4,84.5,0.664
8365,22/02/2005,07.00.00,313.0,690.0,178.0,1180.0,3.4,84.5,0.6677
8366,22/02/2005,08.00.00,687.0,490.0,295.0,1523.0,4.1,82.7,0.682
8367,22/02/2005,09.00.00,757.0,418.0,243.0,1789.0,4.6,80.3,0.6889
8368,22/02/2005,10.00.00,559.0,528.0,255.0,1435.0,6.1,74.0,0.7025
8369,22/02/2005,11.00.00,286.0,725.0,201.0,1140.0,9.1,58.4,0.6787
8370,22/02/2005,12.00.00,324.0,653.0,208.0,1225.0,11.4,48.9,0.658
8371,22/02/2005,13.00.00,316.0,611.0,212.0,1282.0,8.3,64.4,0.7072
8372,22/02/2005,14.00.00,407.0,573.0,238.0,1355.0,6.5,71.0,0.6903
8373,22/02/2005,15.00.00,305.0,657.0,201.0,1245.0,6.6,71.1,0.6973
8374,22/02/2005,16.00.00,360.0,613.0,218.0,1305.0,7.4,69.3,0.7165
8375,22/02/2005,17.00.00,339.0,702.0,222.0,1177.0,6.4,70.6,0.6834
8376,22/02/2005,18.00.00,304.0,650.0,206.0,1236.0,5.8,72.5,0.6718
8377,22/02/2005,19.00.00,397.0,601.0,251.0,1335.0,5.6,71.6,0.6556
8378,22/02/2005,20.00.00,270.0,717.0,190.0,1141.0,4.2,77.8,0.6491
8379,22/02/2005,21.00.00,339.0,680.0,218.0,1201.0,4.3,79.5,0.6648
8380,22/02/2005,22.00.00,190.0,903.0,150.0,1005.0,4.5,75.5,0.6429
8381,22/02/2005,23.00.00,126.0,995.0,111.0,986.0,4.4,77.1,0.6523
8382,23/02/2005,00.00.00,189.0,852.0,142.0,1050.0,4.2,78.2,0.6506
8383,23/02/2005,01.00.00,146.0,907.0,119.0,1007.0,4.0,79.3,0.6517
8384,23/02/2005,02.00.00,98.0,1063.0,87.0,951.0,3.9,78.7,0.643
8385,23/02/2005,03.00.00,-200.0,1161.0,-200.0,948.0,3.5,80.6,0.6403
8386,23/02/2005,04.00.00,75.0,1132.0,70.0,959.0,3.2,82.8,0.6426
8387,23/02/2005,05.00.00,77.0,1261.0,68.0,894.0,4.1,76.0,0.6304
8388,23/02/2005,06.00.00,72.0,1251.0,66.0,912.0,4.2,75.9,0.6311
8389,23/02/2005,07.00.00,152.0,1084.0,117.0,994.0,4.5,76.3,0.648
8390,23/02/2005,08.00.00,337.0,719.0,197.0,1208.0,4.4,79.1,0.6687
8391,23/02/2005,09.00.00,360.0,740.0,198.0,1114.0,4.3,79.8,0.6706
8392,23/02/2005,10.00.00,243.0,881.0,167.0,1022.0,3.1,83.0,0.6419
8393,23/02/2005,11.00.00,277.0,895.0,180.0,1004.0,2.8,83.9,0.6326
8394,23/02/2005,12.00.00,266.0,900.0,169.0,1020.0,3.9,79.5,0.6482
8395,23/02/2005,13.00.00,317.0,701.0,210.0,1192.0,5.1,74.5,0.6621
8396,23/02/2005,14.00.00,375.0,629.0,232.0,1244.0,5.7,72.5,0.6686
8397,23/02/2005,15.00.00,349.0,638.0,223.0,1243.0,5.6,74.6,0.6826
8398,23/02/2005,16.00.00,377.0,653.0,224.0,1231.0,5.4,75.9,0.6875
8399,23/02/2005,17.00.00,403.0,632.0,238.0,1254.0,4.9,78.2,0.6826
8400,23/02/2005,18.00.00,422.0,610.0,249.0,1289.0,4.8,79.0,0.6845
8401,23/02/2005,19.00.00,388.0,605.0,223.0,1317.0,4.8,78.6,0.6826
8402,23/02/2005,20.00.00,431.0,590.0,244.0,1331.0,4.6,78.2,0.6686
8403,23/02/2005,21.00.00,425.0,619.0,243.0,1264.0,4.2,79.7,0.6647
8404,23/02/2005,22.00.00,391.0,657.0,226.0,1212.0,4.3,78.9,0.6621
8405,23/02/2005,23.00.00,231.0,825.0,167.0,1053.0,4.2,77.9,0.6479
8406,24/02/2005,00.00.00,248.0,831.0,172.0,1051.0,3.2,83.0,0.645
8407,24/02/2005,01.00.00,142.0,977.0,120.0,983.0,5.1,74.5,0.6626
8408,24/02/2005,02.00.00,117.0,956.0,100.0,1023.0,4.0,80.8,0.6666
8409,24/02/2005,03.00.00,-200.0,1080.0,-200.0,964.0,4.3,81.0,0.677
8410,24/02/2005,04.00.00,96.0,1148.0,86.0,960.0,2.9,85.3,0.6503
8411,24/02/2005,05.00.00,87.0,1135.0,81.0,962.0,3.3,84.5,0.6612
8412,24/02/2005,06.00.00,197.0,937.0,131.0,1051.0,3.6,84.4,0.6724
8413,24/02/2005,07.00.00,290.0,755.0,170.0,1146.0,3.8,83.8,0.6771
8414,24/02/2005,08.00.00,621.0,555.0,267.0,1400.0,4.1,82.5,0.6819
8415,24/02/2005,09.00.00,645.0,522.0,269.0,1439.0,3.9,83.9,0.6847
8416,24/02/2005,10.00.00,573.0,640.0,244.0,1228.0,4.1,83.9,0.6967
8417,24/02/2005,11.00.00,414.0,728.0,232.0,1142.0,4.6,82.0,0.6997
8418,24/02/2005,12.00.00,314.0,770.0,196.0,1117.0,5.5,79.5,0.7238
8419,24/02/2005,13.00.00,317.0,697.0,195.0,1206.0,6.7,76.2,0.7519
8420,24/02/2005,14.00.00,290.0,685.0,189.0,1223.0,7.9,69.0,0.7394
8421,24/02/2005,15.00.00,385.0,612.0,212.0,1299.0,8.5,66.3,0.7387
8422,24/02/2005,16.00.00,507.0,537.0,267.0,1364.0,7.6,70.8,0.7399
8423,24/02/2005,17.00.00,534.0,525.0,262.0,1388.0,7.2,72.4,0.7372
8424,24/02/2005,18.00.00,601.0,468.0,270.0,1503.0,6.7,74.2,0.7326
8425,24/02/2005,19.00.00,583.0,473.0,260.0,1522.0,6.1,75.8,0.7184
8426,24/02/2005,20.00.00,551.0,485.0,265.0,1492.0,6.3,74.9,0.7187
8427,24/02/2005,21.00.00,547.0,531.0,262.0,1399.0,6.0,78.0,0.7345
8428,24/02/2005,22.00.00,385.0,652.0,227.0,1218.0,5.6,81.2,0.7443
8429,24/02/2005,23.00.00,318.0,681.0,192.0,1201.0,5.5,81.5,0.7393
8430,25/02/2005,00.00.00,356.0,657.0,202.0,1215.0,5.3,84.1,0.753
8431,25/02/2005,01.00.00,326.0,692.0,189.0,1181.0,5.2,83.9,0.7487
8432,25/02/2005,02.00.00,233.0,767.0,157.0,1127.0,5.1,83.5,0.7416
8433,25/02/2005,03.00.00,-200.0,854.0,-200.0,1046.0,5.0,82.9,0.73
8434,25/02/2005,04.00.00,116.0,863.0,97.0,1053.0,5.0,82.5,0.7265
8435,25/02/2005,05.00.00,120.0,991.0,100.0,1025.0,5.0,82.8,0.7273
8436,25/02/2005,06.00.00,228.0,872.0,146.0,1095.0,5.2,80.7,0.7219
8437,25/02/2005,07.00.00,303.0,751.0,175.0,1161.0,5.3,80.2,0.7179
8438,25/02/2005,08.00.00,-200.0,494.0,-200.0,1568.0,5.7,79.7,0.734
8439,25/02/2005,09.00.00,-200.0,411.0,-200.0,1868.0,6.2,76.8,0.7355
8440,25/02/2005,10.00.00,529.0,504.0,190.0,1533.0,8.3,67.4,0.7384
8441,25/02/2005,11.00.00,615.0,615.0,166.0,1324.0,10.8,52.1,0.6746
8442,25/02/2005,12.00.00,298.0,771.0,153.0,1084.0,13.0,40.3,0.6028
8443,25/02/2005,13.00.00,317.0,707.0,167.0,1122.0,10.9,44.8,0.5849
8444,25/02/2005,14.00.00,305.0,727.0,137.0,1097.0,11.5,42.1,0.5706
8445,25/02/2005,15.00.00,253.0,762.0,140.0,1067.0,12.5,38.5,0.5568
8446,25/02/2005,16.00.00,296.0,723.0,150.0,1104.0,12.6,38.5,0.5586
8447,25/02/2005,17.00.00,293.0,710.0,152.0,1124.0,12.3,38.4,0.5488
8448,25/02/2005,18.00.00,353.0,631.0,177.0,1233.0,10.2,43.1,0.5366
8449,25/02/2005,19.00.00,399.0,625.0,189.0,1229.0,8.6,48.2,0.5385
8450,25/02/2005,20.00.00,454.0,609.0,195.0,1309.0,7.8,50.8,0.5384
8451,25/02/2005,21.00.00,356.0,735.0,179.0,1098.0,7.3,52.8,0.5404
8452,25/02/2005,22.00.00,473.0,629.0,188.0,1233.0,6.2,62.4,0.5958
8453,25/02/2005,23.00.00,482.0,648.0,170.0,1193.0,5.1,68.2,0.6033
8454,26/02/2005,00.00.00,443.0,687.0,161.0,1133.0,4.7,69.0,0.5936
8455,26/02/2005,01.00.00,373.0,757.0,145.0,1063.0,4.0,69.8,0.5756
8456,26/02/2005,02.00.00,320.0,771.0,136.0,1063.0,3.4,71.3,0.5626
8457,26/02/2005,03.00.00,-200.0,729.0,-200.0,1061.0,2.8,74.0,0.5591
8458,26/02/2005,04.00.00,233.0,784.0,122.0,1004.0,2.3,75.1,0.5514
8459,26/02/2005,05.00.00,161.0,897.0,115.0,947.0,3.8,66.2,0.5359
8460,26/02/2005,06.00.00,137.0,993.0,103.0,897.0,4.6,60.5,0.5173
8461,26/02/2005,07.00.00,144.0,1121.0,108.0,855.0,5.7,54.3,0.5022
8462,26/02/2005,08.00.00,182.0,966.0,124.0,926.0,6.2,51.3,0.488
8463,26/02/2005,09.00.00,227.0,899.0,133.0,927.0,6.7,49.5,0.4892
8464,26/02/2005,10.00.00,203.0,920.0,124.0,912.0,8.8,45.0,0.5114
8465,26/02/2005,11.00.00,179.0,924.0,116.0,909.0,9.6,43.5,0.5202
8466,26/02/2005,12.00.00,171.0,892.0,113.0,939.0,9.8,43.3,0.5238
8467,26/02/2005,13.00.00,181.0,868.0,117.0,972.0,9.9,43.5,0.53
8468,26/02/2005,14.00.00,175.0,863.0,118.0,953.0,9.8,44.1,0.5332
8469,26/02/2005,15.00.00,148.0,962.0,108.0,906.0,9.7,45.1,0.5417
8470,26/02/2005,16.00.00,132.0,955.0,98.0,911.0,9.0,47.3,0.542
8471,26/02/2005,17.00.00,162.0,888.0,117.0,961.0,7.4,56.0,0.5797
8472,26/02/2005,18.00.00,185.0,863.0,126.0,974.0,6.4,61.7,0.5956
8473,26/02/2005,19.00.00,234.0,821.0,142.0,1008.0,6.8,58.0,0.5758
8474,26/02/2005,20.00.00,275.0,663.0,157.0,1188.0,7.3,56.7,0.5806
8475,26/02/2005,21.00.00,272.0,713.0,161.0,1106.0,7.2,56.7,0.579
8476,26/02/2005,22.00.00,331.0,689.0,169.0,1139.0,6.7,59.1,0.5848
8477,26/02/2005,23.00.00,347.0,637.0,166.0,1224.0,5.9,62.1,0.5808
8478,27/02/2005,00.00.00,488.0,612.0,189.0,1230.0,6.3,60.4,0.5811
8479,27/02/2005,01.00.00,404.0,679.0,184.0,1121.0,5.5,60.2,0.5458
8480,27/02/2005,02.00.00,255.0,798.0,145.0,1004.0,4.6,64.4,0.5525
8481,27/02/2005,03.00.00,-200.0,790.0,-200.0,1022.0,3.5,68.8,0.5458
8482,27/02/2005,04.00.00,174.0,840.0,119.0,979.0,2.8,70.9,0.5383
8483,27/02/2005,05.00.00,108.0,988.0,87.0,915.0,3.7,65.9,0.5295
8484,27/02/2005,06.00.00,107.0,949.0,77.0,949.0,1.6,74.3,0.5168
8485,27/02/2005,07.00.00,188.0,900.0,112.0,955.0,1.4,76.3,0.5261
8486,27/02/2005,08.00.00,225.0,894.0,118.0,949.0,2.5,69.5,0.5172
8487,27/02/2005,09.00.00,208.0,891.0,124.0,956.0,3.7,64.8,0.5208
8488,27/02/2005,10.00.00,270.0,739.0,144.0,1053.0,7.8,49.9,0.5307
8489,27/02/2005,11.00.00,202.0,817.0,128.0,972.0,11.2,37.1,0.4936
8490,27/02/2005,12.00.00,168.0,888.0,120.0,884.0,12.6,30.6,0.446
8491,27/02/2005,13.00.00,191.0,898.0,131.0,868.0,10.3,32.9,0.4131
8492,27/02/2005,14.00.00,149.0,1012.0,115.0,804.0,10.0,35.5,0.4346
8493,27/02/2005,15.00.00,101.0,1053.0,82.0,803.0,8.8,40.0,0.4538
8494,27/02/2005,16.00.00,134.0,1033.0,100.0,807.0,8.3,40.3,0.4431
8495,27/02/2005,17.00.00,150.0,1035.0,111.0,791.0,7.9,38.9,0.4141
8496,27/02/2005,18.00.00,188.0,1007.0,132.0,822.0,6.8,41.0,0.4072
8497,27/02/2005,19.00.00,254.0,886.0,155.0,884.0,6.0,42.0,0.3962
8498,27/02/2005,20.00.00,324.0,801.0,181.0,955.0,5.5,43.5,0.3963
8499,27/02/2005,21.00.00,238.0,975.0,155.0,826.0,4.6,46.8,0.4001
8500,27/02/2005,22.00.00,128.0,1079.0,105.0,793.0,4.5,48.0,0.4085
8501,27/02/2005,23.00.00,169.0,950.0,119.0,870.0,4.3,48.6,0.4069
8502,28/02/2005,00.00.00,215.0,913.0,150.0,878.0,4.0,50.0,0.4115
8503,28/02/2005,01.00.00,111.0,1119.0,94.0,797.0,4.0,52.9,0.4338
8504,28/02/2005,02.00.00,60.0,1268.0,56.0,755.0,4.0,51.0,0.42
8505,28/02/2005,03.00.00,-200.0,1435.0,-200.0,699.0,3.9,48.1,0.393
8506,28/02/2005,04.00.00,29.0,1609.0,28.0,667.0,3.8,48.0,0.3879
8507,28/02/2005,05.00.00,25.0,1664.0,25.0,669.0,3.6,50.3,0.4022
8508,28/02/2005,06.00.00,34.0,1665.0,31.0,684.0,2.8,52.6,0.3972
8509,28/02/2005,07.00.00,89.0,1378.0,66.0,732.0,2.5,52.7,0.3908
8510,28/02/2005,08.00.00,212.0,1015.0,111.0,837.0,2.7,50.5,0.3804
8511,28/02/2005,09.00.00,216.0,943.0,122.0,842.0,2.7,49.4,0.3714
8512,28/02/2005,10.00.00,191.0,1040.0,115.0,780.0,3.3,45.2,0.354
8513,28/02/2005,11.00.00,200.0,1084.0,123.0,744.0,3.1,43.3,0.3354
8514,28/02/2005,12.00.00,164.0,1137.0,119.0,726.0,3.7,38.8,0.3123
8515,28/02/2005,13.00.00,185.0,1016.0,125.0,757.0,4.0,36.8,0.3016
8516,28/02/2005,14.00.00,156.0,1045.0,110.0,731.0,3.7,35.0,0.2823
8517,28/02/2005,15.00.00,155.0,1134.0,111.0,673.0,3.4,32.4,0.2563
8518,28/02/2005,16.00.00,158.0,1099.0,114.0,699.0,3.3,33.1,0.2592
8519,28/02/2005,17.00.00,166.0,1093.0,114.0,716.0,2.6,35.1,0.2618
8520,28/02/2005,18.00.00,268.0,849.0,140.0,858.0,2.1,36.6,0.2634
8521,28/02/2005,19.00.00,309.0,790.0,141.0,885.0,1.6,37.9,0.2645
8522,28/02/2005,20.00.00,297.0,814.0,142.0,870.0,1.4,38.0,0.2615
8523,28/02/2005,21.00.00,225.0,1015.0,123.0,727.0,1.0,36.6,0.2456
8524,28/02/2005,22.00.00,122.0,1183.0,90.0,655.0,1.1,35.4,0.2382
8525,28/02/2005,23.00.00,100.0,1285.0,79.0,621.0,1.0,34.3,0.2292
8526,01/03/2005,00.00.00,86.0,1327.0,69.0,642.0,1.0,37.4,0.2487
8527,01/03/2005,01.00.00,71.0,1364.0,60.0,640.0,0.7,41.2,0.2693
8528,01/03/2005,02.00.00,39.0,1498.0,37.0,602.0,0.2,40.6,0.2566
8529,01/03/2005,03.00.00,-200.0,1791.0,-200.0,559.0,0.1,40.0,0.2499
8530,01/03/2005,04.00.00,29.0,1804.0,27.0,551.0,-0.1,37.5,0.2326
8531,01/03/2005,05.00.00,32.0,1727.0,30.0,561.0,-0.3,38.4,0.2347
8532,01/03/2005,06.00.00,37.0,1677.0,33.0,579.0,-0.6,40.1,0.2404
8533,01/03/2005,07.00.00,134.0,1361.0,84.0,652.0,-0.6,41.4,0.2478
8534,01/03/2005,08.00.00,358.0,911.0,147.0,839.0,-0.2,40.2,0.2478
8535,01/03/2005,09.00.00,354.0,853.0,143.0,840.0,0.6,36.8,0.2388
8536,01/03/2005,10.00.00,284.0,988.0,122.0,720.0,2.8,30.3,0.2294
8537,01/03/2005,11.00.00,213.0,1122.0,109.0,660.0,3.1,29.1,0.224
8538,01/03/2005,12.00.00,174.0,1181.0,95.0,647.0,3.3,29.2,0.2288
8539,01/03/2005,13.00.00,157.0,1097.0,94.0,684.0,3.1,31.0,0.2386
8540,01/03/2005,14.00.00,178.0,1030.0,102.0,709.0,3.2,30.8,0.2399
8541,01/03/2005,15.00.00,187.0,1074.0,107.0,701.0,3.3,31.5,0.2464
8542,01/03/2005,16.00.00,198.0,1045.0,113.0,710.0,4.1,28.6,0.2363
8543,01/03/2005,17.00.00,186.0,1073.0,110.0,708.0,3.9,29.2,0.2378
8544,01/03/2005,18.00.00,203.0,922.0,116.0,815.0,1.9,35.0,0.2494
8545,01/03/2005,19.00.00,313.0,815.0,148.0,887.0,1.8,35.4,0.2497
8546,01/03/2005,20.00.00,342.0,751.0,156.0,935.0,1.4,36.5,0.2503
8547,01/03/2005,21.00.00,310.0,913.0,159.0,796.0,0.8,36.3,0.2388
8548,01/03/2005,22.00.00,165.0,1137.0,116.0,672.0,0.6,34.1,0.221
8549,01/03/2005,23.00.00,152.0,1143.0,110.0,669.0,0.3,31.9,0.2031
8550,02/03/2005,00.00.00,141.0,1184.0,102.0,637.0,0.2,30.2,0.191
8551,02/03/2005,01.00.00,122.0,1253.0,93.0,601.0,0.0,29.7,0.1847
8552,02/03/2005,02.00.00,79.0,1307.0,67.0,605.0,-0.1,31.9,0.1975
8553,02/03/2005,03.00.00,-200.0,1294.0,-200.0,650.0,-1.1,41.4,0.2379
8554,02/03/2005,04.00.00,81.0,1302.0,75.0,669.0,-1.4,44.9,0.2536
8555,02/03/2005,05.00.00,77.0,1262.0,73.0,698.0,-1.3,46.3,0.2635
8556,02/03/2005,06.00.00,124.0,1158.0,96.0,722.0,-1.2,47.2,0.27
8557,02/03/2005,07.00.00,159.0,1023.0,110.0,813.0,-1.3,47.5,0.2702
8558,02/03/2005,08.00.00,396.0,690.0,150.0,1056.0,-1.9,51.4,0.2801
8559,02/03/2005,09.00.00,479.0,669.0,169.0,1072.0,-0.5,45.9,0.2763
8560,02/03/2005,10.00.00,438.0,774.0,181.0,922.0,4.6,32.5,0.2783
8561,02/03/2005,11.00.00,466.0,747.0,187.0,942.0,7.5,24.3,0.2528
8562,02/03/2005,12.00.00,288.0,900.0,146.0,767.0,9.6,18.8,0.2246
8563,02/03/2005,13.00.00,205.0,927.0,131.0,764.0,9.3,18.4,0.2157
8564,02/03/2005,14.00.00,311.0,790.0,161.0,897.0,9.7,18.6,0.2244
8565,02/03/2005,15.00.00,246.0,898.0,143.0,802.0,10.1,16.7,0.2062
8566,02/03/2005,16.00.00,356.0,804.0,176.0,855.0,11.8,13.5,0.1862
8567,02/03/2005,17.00.00,397.0,802.0,178.0,885.0,11.6,15.3,0.2086
8568,02/03/2005,18.00.00,579.0,624.0,207.0,1126.0,9.1,19.2,0.2225
8569,02/03/2005,19.00.00,819.0,523.0,240.0,1325.0,7.2,25.6,0.2611
8570,02/03/2005,20.00.00,754.0,551.0,236.0,1282.0,6.1,34.0,0.3237
8571,02/03/2005,21.00.00,473.0,656.0,199.0,1054.0,5.1,36.4,0.323
8572,02/03/2005,22.00.00,300.0,754.0,170.0,936.0,4.8,39.6,0.344
8573,02/03/2005,23.00.00,235.0,818.0,153.0,905.0,5.0,39.6,0.3479
8574,03/03/2005,00.00.00,207.0,799.0,140.0,907.0,4.1,41.7,0.3456
8575,03/03/2005,01.00.00,204.0,832.0,138.0,893.0,4.4,43.3,0.3656
8576,03/03/2005,02.00.00,155.0,875.0,117.0,884.0,3.8,45.9,0.3728
8577,03/03/2005,03.00.00,-200.0,876.0,-200.0,887.0,3.6,49.7,0.396
8578,03/03/2005,04.00.00,179.0,783.0,119.0,947.0,3.4,56.3,0.4455
8579,03/03/2005,05.00.00,143.0,754.0,108.0,1001.0,2.9,67.9,0.5183
8580,03/03/2005,06.00.00,212.0,702.0,121.0,1063.0,2.8,74.1,0.5618
8581,03/03/2005,07.00.00,263.0,650.0,136.0,1120.0,2.9,75.6,0.5742
8582,03/03/2005,08.00.00,648.0,496.0,175.0,1422.0,3.8,72.4,0.5867
8583,03/03/2005,09.00.00,717.0,529.0,211.0,1406.0,5.9,50.2,0.4706
8584,03/03/2005,10.00.00,389.0,687.0,186.0,1069.0,7.3,39.4,0.4035
8585,03/03/2005,11.00.00,438.0,692.0,177.0,1155.0,3.6,75.9,0.6055
8586,03/03/2005,12.00.00,282.0,757.0,147.0,1127.0,3.6,78.6,0.6283
8587,03/03/2005,13.00.00,268.0,773.0,150.0,1088.0,5.3,69.2,0.6213
8588,03/03/2005,14.00.00,248.0,767.0,148.0,1107.0,6.1,66.0,0.6255
8589,03/03/2005,15.00.00,272.0,758.0,151.0,1115.0,6.0,70.1,0.6577
8590,03/03/2005,16.00.00,291.0,740.0,151.0,1147.0,6.3,72.1,0.6907
8591,03/03/2005,17.00.00,363.0,670.0,165.0,1252.0,6.3,75.7,0.7252
8592,03/03/2005,18.00.00,660.0,507.0,197.0,1510.0,5.6,80.4,0.7382
8593,03/03/2005,19.00.00,907.0,476.0,228.0,1539.0,4.9,82.4,0.7201
8594,03/03/2005,20.00.00,639.0,508.0,196.0,1488.0,4.3,84.0,0.7051
8595,03/03/2005,21.00.00,574.0,568.0,192.0,1331.0,4.3,83.6,0.7025
8596,03/03/2005,22.00.00,373.0,621.0,161.0,1235.0,4.6,82.5,0.7066
8597,03/03/2005,23.00.00,330.0,664.0,156.0,1205.0,4.4,82.0,0.6938
8598,04/03/2005,00.00.00,336.0,654.0,158.0,1206.0,4.3,80.9,0.6791
8599,04/03/2005,01.00.00,347.0,680.0,154.0,1173.0,4.1,81.2,0.6721
8600,04/03/2005,02.00.00,241.0,765.0,138.0,1108.0,3.9,80.9,0.6613
8601,04/03/2005,03.00.00,-200.0,891.0,-200.0,977.0,4.5,70.6,0.6004
8602,04/03/2005,04.00.00,96.0,1134.0,92.0,912.0,4.5,65.1,0.5547
8603,04/03/2005,05.00.00,147.0,925.0,103.0,993.0,4.0,75.2,0.6161
8604,04/03/2005,06.00.00,210.0,833.0,117.0,1049.0,3.7,76.4,0.6164
8605,04/03/2005,07.00.00,409.0,682.0,139.0,1180.0,3.1,77.3,0.5985
8606,04/03/2005,08.00.00,719.0,506.0,167.0,1497.0,3.7,74.4,0.5992
8607,04/03/2005,09.00.00,959.0,399.0,205.0,1848.0,5.0,69.4,0.6118
8608,04/03/2005,10.00.00,744.0,524.0,216.0,1432.0,6.5,60.9,0.5919
8609,04/03/2005,11.00.00,583.0,533.0,192.0,1435.0,7.6,59.8,0.6245
8610,04/03/2005,12.00.00,597.0,537.0,188.0,1399.0,8.6,57.6,0.6471
8611,04/03/2005,13.00.00,550.0,507.0,189.0,1493.0,10.9,52.4,0.6826
8612,04/03/2005,14.00.00,499.0,515.0,192.0,1443.0,12.3,48.3,0.6871
8613,04/03/2005,15.00.00,470.0,525.0,194.0,1411.0,12.5,43.4,0.6298
8614,04/03/2005,16.00.00,568.0,521.0,217.0,1401.0,11.9,42.3,0.5902
8615,04/03/2005,17.00.00,525.0,544.0,178.0,1392.0,12.3,41.2,0.5867
8616,04/03/2005,18.00.00,481.0,575.0,183.0,1327.0,10.8,48.1,0.6235
8617,04/03/2005,19.00.00,414.0,558.0,189.0,1336.0,8.9,52.5,0.5996
8618,04/03/2005,20.00.00,565.0,514.0,225.0,1479.0,8.4,54.7,0.6057
8619,04/03/2005,21.00.00,303.0,710.0,175.0,1132.0,7.5,58.7,0.6112
8620,04/03/2005,22.00.00,221.0,820.0,153.0,1049.0,6.9,60.0,0.5977
8621,04/03/2005,23.00.00,260.0,759.0,156.0,1104.0,6.6,61.3,0.5995
8622,05/03/2005,00.00.00,327.0,768.0,172.0,1070.0,6.3,59.8,0.5761
8623,05/03/2005,01.00.00,344.0,715.0,164.0,1132.0,5.4,65.8,0.5935
8624,05/03/2005,02.00.00,270.0,848.0,157.0,989.0,5.8,59.6,0.5523
8625,05/03/2005,03.00.00,-200.0,789.0,-200.0,1003.0,4.9,62.6,0.5477
8626,05/03/2005,04.00.00,191.0,819.0,136.0,974.0,4.4,63.9,0.5385
8627,05/03/2005,05.00.00,136.0,889.0,110.0,948.0,4.2,62.5,0.5191
8628,05/03/2005,06.00.00,194.0,810.0,128.0,989.0,3.1,68.6,0.5302
8629,05/03/2005,07.00.00,168.0,1082.0,132.0,866.0,4.6,54.6,0.4682
8630,05/03/2005,08.00.00,254.0,842.0,156.0,1034.0,5.0,54.5,0.4788
8631,05/03/2005,09.00.00,410.0,701.0,185.0,1112.0,7.0,48.1,0.4847
8632,05/03/2005,10.00.00,166.0,957.0,121.0,866.0,10.0,37.7,0.4643
8633,05/03/2005,11.00.00,162.0,870.0,117.0,955.0,13.0,30.3,0.452
8634,05/03/2005,12.00.00,188.0,830.0,133.0,929.0,14.0,28.1,0.4476
8635,05/03/2005,13.00.00,199.0,787.0,136.0,998.0,13.3,28.9,0.4399
8636,05/03/2005,14.00.00,272.0,724.0,162.0,1035.0,13.4,29.0,0.4436
8637,05/03/2005,15.00.00,180.0,820.0,132.0,966.0,13.5,28.3,0.4374
8638,05/03/2005,16.00.00,255.0,751.0,162.0,1015.0,13.0,29.7,0.442
8639,05/03/2005,17.00.00,251.0,721.0,159.0,1125.0,11.6,38.7,0.5271
8640,05/03/2005,18.00.00,258.0,695.0,156.0,1176.0,8.6,56.3,0.6312
8641,05/03/2005,19.00.00,344.0,654.0,177.0,1205.0,8.5,57.9,0.6435
8642,05/03/2005,20.00.00,380.0,622.0,185.0,1284.0,7.8,63.4,0.6735
8643,05/03/2005,21.00.00,464.0,635.0,199.0,1255.0,7.2,69.5,0.7084
8644,05/03/2005,22.00.00,304.0,697.0,166.0,1197.0,6.5,74.7,0.7248
8645,05/03/2005,23.00.00,258.0,707.0,152.0,1171.0,6.5,73.9,0.7224
8646,06/03/2005,00.00.00,358.0,665.0,170.0,1220.0,6.8,72.1,0.7143
8647,06/03/2005,01.00.00,278.0,842.0,160.0,998.0,7.0,60.0,0.6055
8648,06/03/2005,02.00.00,116.0,1088.0,100.0,826.0,7.2,47.8,0.487
8649,06/03/2005,03.00.00,-200.0,1166.0,-200.0,803.0,7.2,47.3,0.483
