Date,Hour,CO_GT,NOx_GT,Day,Month
2005-02-12,15.0,3.3,574.0,Saturday,February
2005-02-12,16.0,3.4,582.0,Saturday,February
2005-02-12,17.0,3.7,658.0,Saturday,February
2005-02-12,18.0,4.6,851.0,Saturday,February
2005-02-12,19.0,5.0,903.0,Saturday,February
2005-02-12,20.0,5.7,952.0,Saturday,February
2005-02-12,21.0,5.2,894.0,Saturday,February
2005-02-12,22.0,5.0,839.0,Saturday,February
2005-02-12,23.0,4.5,743.0,Saturday,February
2005-02-13,0.0,4.1,671.0,Sunday,February
2005-02-13,1.0,4.1,689.0,Sunday,February
2005-02-13,2.0,3.1,478.0,Sunday,February
2005-02-13,4.0,2.8,345.0,Sunday,February
2005-02-13,5.0,2.9,373.0,Sunday,February
2005-02-13,6.0,2.6,324.0,Sunday,February
2005-02-13,7.0,2.6,341.0,Sunday,February
2005-02-13,8.0,2.8,424.0,Sunday,February
2005-02-13,9.0,3.3,522.0,Sunday,February
2005-02-13,10.0,3.2,492.0,Sunday,February
2005-02-13,11.0,3.3,492.0,Sunday,February
2005-02-13,12.0,1.5,204.0,Sunday,February
2005-02-13,13.0,1.2,142.0,Sunday,February
2005-02-13,14.0,1.1,118.0,Sunday,February
2005-02-13,15.0,1.7,126.0,Sunday,February
2005-02-13,16.0,1.0,115.0,Sunday,February
2005-02-13,17.0,1.0,137.0,Sunday,February
2005-02-13,18.0,2.6,212.0,Sunday,February
2005-02-13,19.0,2.5,354.0,Sunday,February
2005-02-13,20.0,2.1,331.0,Sunday,February
2005-02-13,21.0,1.0,141.0,Sunday,February
2005-02-13,22.0,1.3,228.0,Sunday,February
2005-02-13,23.0,1.5,228.0,Sunday,February
2005-02-14,0.0,1.4,203.0,Monday,February
2005-02-14,1.0,1.6,215.0,Monday,February
2005-02-14,2.0,1.1,142.0,Monday,February
2005-02-14,4.0,0.5,66.0,Monday,February
2005-02-14,5.0,0.4,54.0,Monday,February
2005-02-14,6.0,0.7,121.0,Monday,February
2005-02-14,7.0,0.7,141.0,Monday,February
2005-02-14,8.0,2.3,388.0,Monday,February
2005-02-14,9.0,2.5,366.0,Monday,February
2005-02-14,10.0,1.7,254.0,Monday,February
2005-02-14,11.0,2.5,164.0,Monday,February
2005-02-14,12.0,2.1,142.0,Monday,February
2005-02-14,13.0,1.1,162.0,Monday,February
2005-02-14,14.0,1.3,177.0,Monday,February
2005-02-14,15.0,1.1,157.0,Monday,February
2005-02-14,16.0,1.1,162.0,Monday,February
2005-02-14,17.0,1.4,209.0,Monday,February
2005-02-14,18.0,2.3,304.0,Monday,February
2005-02-14,19.0,4.2,484.0,Monday,February
2005-02-14,20.0,3.5,399.0,Monday,February
2005-02-14,21.0,3.0,390.0,Monday,February
2005-02-14,22.0,1.7,287.0,Monday,February
2005-02-14,23.0,1.6,202.0,Monday,February
2005-02-15,0.0,1.0,126.0,Tuesday,February
2005-02-15,1.0,0.8,87.0,Tuesday,February
2005-02-15,2.0,0.6,59.0,Tuesday,February
2005-02-15,5.0,0.3,28.0,Tuesday,February
2005-02-15,6.0,0.4,64.0,Tuesday,February
2005-02-15,7.0,0.5,123.0,Tuesday,February
2005-02-15,8.0,1.5,363.0,Tuesday,February
2005-02-15,9.0,2.1,416.0,Tuesday,February
2005-02-15,10.0,1.6,286.0,Tuesday,February
2005-02-15,11.0,1.0,198.0,Tuesday,February
2005-02-15,12.0,1.2,216.0,Tuesday,February
2005-02-15,13.0,1.3,211.0,Tuesday,February
2005-02-15,14.0,1.4,199.0,Tuesday,February
2005-02-15,15.0,1.0,161.0,Tuesday,February
2005-02-15,16.0,1.4,218.0,Tuesday,February
2005-02-15,17.0,1.5,252.0,Tuesday,February
2005-02-15,18.0,2.4,337.0,Tuesday,February
2005-02-15,19.0,2.8,357.0,Tuesday,February
2005-02-15,20.0,3.1,410.0,Tuesday,February
2005-02-15,21.0,3.1,445.0,Tuesday,February
2005-02-15,22.0,2.0,314.0,Tuesday,February
2005-02-15,23.0,2.1,366.0,Tuesday,February
2005-02-16,0.0,1.9,336.0,Wednesday,February
2005-02-16,1.0,2.5,387.0,Wednesday,February
2005-02-16,2.0,2.0,320.0,Wednesday,February
2005-02-16,4.0,1.1,237.0,Wednesday,February
2005-02-16,5.0,0.8,224.0,Wednesday,February
2005-02-16,6.0,0.9,237.0,Wednesday,February
2005-02-16,7.0,1.6,454.0,Wednesday,February
2005-02-16,8.0,3.6,854.0,Wednesday,February
2005-02-16,9.0,3.3,758.0,Wednesday,February
2005-02-16,10.0,2.1,428.0,Wednesday,February
2005-02-16,11.0,1.3,205.0,Wednesday,February
2005-02-16,12.0,1.1,205.0,Wednesday,February
2005-02-16,13.0,1.5,226.0,Wednesday,February
2005-02-16,14.0,1.5,199.0,Wednesday,February
2005-02-16,15.0,1.6,253.0,Wednesday,February
2005-02-16,16.0,1.5,259.0,Wednesday,February
2005-02-16,17.0,1.6,252.0,Wednesday,February
2005-02-16,18.0,2.2,313.0,Wednesday,February
2005-02-16,19.0,3.4,433.0,Wednesday,February
2005-02-16,20.0,5.6,611.0,Wednesday,February
2005-02-16,21.0,5.2,626.0,Wednesday,February
2005-02-16,22.0,2.8,408.0,Wednesday,February
2005-02-16,23.0,2.4,357.0,Wednesday,February
2005-02-17,0.0,2.7,375.0,Thursday,February
2005-02-17,1.0,2.6,326.0,Thursday,February
2005-02-17,2.0,2.3,326.0,Thursday,February
2005-02-17,4.0,0.6,72.0,Thursday,February
2005-02-17,5.0,0.5,49.0,Thursday,February
2005-02-17,6.0,0.5,59.0,Thursday,February
2005-02-17,7.0,1.0,220.0,Thursday,February
2005-02-17,8.0,2.6,602.0,Thursday,February
2005-02-17,9.0,2.7,485.0,Thursday,February
2005-02-17,10.0,1.8,295.0,Thursday,February
2005-02-17,11.0,1.2,217.0,Thursday,February
2005-02-17,12.0,1.3,236.0,Thursday,February
2005-02-17,13.0,1.4,196.0,Thursday,February
2005-02-17,14.0,1.8,233.0,Thursday,February
2005-02-17,15.0,1.3,207.0,Thursday,February
2005-02-17,16.0,1.4,198.0,Thursday,February
2005-02-17,17.0,1.4,212.0,Thursday,February
2005-02-17,18.0,2.4,280.0,Thursday,February
2005-02-17,19.0,2.8,315.0,Thursday,February
2005-02-17,20.0,3.3,378.0,Thursday,February
2005-02-17,21.0,2.5,320.0,Thursday,February
2005-02-17,22.0,2.1,265.0,Thursday,February
2005-02-17,23.0,1.2,129.0,Thursday,February
2005-02-18,0.0,1.2,129.0,Friday,February
2005-02-18,1.0,1.3,172.0,Friday,February
2005-02-18,2.0,1.0,100.0,Friday,February
2005-02-18,5.0,0.4,36.0,Friday,February
2005-02-18,6.0,0.5,79.0,Friday,February
2005-02-18,7.0,0.7,128.0,Friday,February
2005-02-18,8.0,2.1,456.0,Friday,February
2005-02-18,9.0,2.5,477.0,Friday,February
2005-02-18,10.0,2.0,342.0,Friday,February
2005-02-18,11.0,1.4,254.0,Friday,February
2005-02-18,12.0,1.3,231.0,Friday,February
2005-02-18,13.0,1.4,213.0,Friday,February
2005-02-18,14.0,1.6,208.0,Friday,February
2005-02-18,15.0,1.7,270.0,Friday,February
2005-02-18,16.0,1.8,276.0,Friday,February
2005-02-18,17.0,2.4,375.0,Friday,February
2005-02-18,18.0,2.8,395.0,Friday,February
2005-02-18,19.0,3.3,421.0,Friday,February
2005-02-18,20.0,4.8,632.0,Friday,February
2005-02-18,21.0,2.8,424.0,Friday,February
2005-02-18,22.0,2.4,369.0,Friday,February
2005-02-18,23.0,2.9,484.0,Friday,February
2005-02-19,0.0,2.7,456.0,Saturday,February
2005-02-19,1.0,2.1,373.0,Saturday,February
2005-02-19,2.0,1.5,228.0,Saturday,February
2005-02-19,4.0,0.9,117.0,Saturday,February
2005-02-19,5.0,0.8,108.0,Saturday,February
2005-02-19,6.0,0.8,126.0,Saturday,February
2005-02-19,7.0,1.1,235.0,Saturday,February
2005-02-19,8.0,1.9,339.0,Saturday,February
2005-02-19,9.0,2.5,399.0,Saturday,February
2005-02-19,10.0,2.2,346.0,Saturday,February
2005-02-19,11.0,2.1,407.0,Saturday,February
2005-02-19,12.0,2.3,393.0,Saturday,February
2005-02-19,13.0,1.2,166.0,Saturday,February
2005-02-19,14.0,1.2,157.0,Saturday,February
2005-02-19,15.0,1.1,141.0,Saturday,February
2005-02-19,16.0,1.1,144.0,Saturday,February
2005-02-19,17.0,1.4,191.0,Saturday,February
2005-02-19,18.0,1.7,255.0,Saturday,February
2005-02-19,19.0,2.5,379.0,Saturday,February
2005-02-19,20.0,2.7,427.0,Saturday,February
2005-02-19,21.0,3.1,509.0,Saturday,February
2005-02-19,22.0,2.8,459.0,Saturday,February
2005-02-19,23.0,1.9,293.0,Saturday,February
2005-02-20,0.0,1.9,269.0,Sunday,February
2005-02-20,1.0,1.7,244.0,Sunday,February
2005-02-20,2.0,2.2,293.0,Sunday,February
2005-02-20,4.0,1.5,177.0,Sunday,February
2005-02-20,5.0,0.8,81.0,Sunday,February
2005-02-20,6.0,0.5,42.0,Sunday,February
2005-02-20,7.0,0.5,61.0,Sunday,February
2005-02-20,8.0,0.7,101.0,Sunday,February
2005-02-20,9.0,0.7,98.0,Sunday,February
2005-02-20,10.0,0.9,114.0,Sunday,February
2005-02-20,11.0,1.0,118.0,Sunday,February
2005-02-20,12.0,1.1,120.0,Sunday,February
2005-02-20,13.0,1.1,151.0,Sunday,February
2005-02-20,14.0,1.0,131.0,Sunday,February
2005-02-20,15.0,1.1,145.0,Sunday,February
2005-02-20,16.0,1.3,156.0,Sunday,February
2005-02-20,17.0,1.2,151.0,Sunday,February
2005-02-20,18.0,1.3,173.0,Sunday,February
2005-02-20,19.0,1.1,154.0,Sunday,February
2005-02-20,20.0,1.5,221.0,Sunday,February
2005-02-20,21.0,1.4,193.0,Sunday,February
2005-02-20,22.0,1.1,130.0,Sunday,February
2005-02-20,23.0,1.3,156.0,Sunday,February
2005-02-21,0.0,1.4,148.0,Monday,February
2005-02-21,1.0,1.1,93.0,Monday,February
2005-02-21,2.0,0.8,66.0,Monday,February
2005-02-21,5.0,0.5,50.0,Monday,February
2005-02-21,6.0,0.6,77.0,Monday,February
2005-02-21,7.0,1.2,183.0,Monday,February
2005-02-21,8.0,2.2,256.0,Monday,February
2005-02-21,9.0,2.9,355.0,Monday,February
2005-02-21,10.0,2.9,491.0,Monday,February
2005-02-21,11.0,2.0,387.0,Monday,February
2005-02-21,12.0,1.7,384.0,Monday,February
2005-02-21,13.0,2.2,368.0,Monday,February
2005-02-21,14.0,1.8,258.0,Monday,February
2005-02-21,15.0,1.6,231.0,Monday,February
2005-02-21,16.0,1.9,290.0,Monday,February
2005-02-21,17.0,2.2,335.0,Monday,February
2005-02-21,18.0,2.2,293.0,Monday,February
2005-02-21,19.0,4.9,526.0,Monday,February
2005-02-21,20.0,6.3,607.0,Monday,February
2005-02-21,21.0,2.7,326.0,Monday,February
2005-02-21,22.0,1.4,188.0,Monday,February
2005-02-21,23.0,1.2,163.0,Monday,February
2005-02-22,0.0,0.8,102.0,Tuesday,February
2005-02-22,1.0,0.8,95.0,Tuesday,February
2005-02-22,2.0,0.7,71.0,Tuesday,February
2005-02-22,4.0,0.4,46.0,Tuesday,February
2005-02-22,5.0,0.5,62.0,Tuesday,February
2005-02-22,6.0,0.9,170.0,Tuesday,February
2005-02-22,7.0,1.5,313.0,Tuesday,February
2005-02-22,8.0,3.8,687.0,Tuesday,February
2005-02-22,9.0,5.4,757.0,Tuesday,February
2005-02-22,10.0,3.5,559.0,Tuesday,February
2005-02-22,11.0,1.7,286.0,Tuesday,February
2005-02-22,12.0,2.0,324.0,Tuesday,February
2005-02-22,13.0,2.1,316.0,Tuesday,February
2005-02-22,14.0,3.0,407.0,Tuesday,February
2005-02-22,15.0,2.1,305.0,Tuesday,February
2005-02-22,16.0,2.5,360.0,Tuesday,February
2005-02-22,17.0,2.2,339.0,Tuesday,February
2005-02-22,18.0,2.4,304.0,Tuesday,February
2005-02-22,19.0,3.6,397.0,Tuesday,February
2005-02-22,20.0,2.6,270.0,Tuesday,February
2005-02-22,21.0,2.7,339.0,Tuesday,February
2005-02-22,22.0,1.4,190.0,Tuesday,February
2005-02-22,23.0,0.9,126.0,Tuesday,February
2005-02-23,0.0,1.5,189.0,Wednesday,February
2005-02-23,1.0,1.1,146.0,Wednesday,February
2005-02-23,2.0,0.8,98.0,Wednesday,February
2005-02-23,4.0,0.6,75.0,Wednesday,February
2005-02-23,5.0,0.6,77.0,Wednesday,February
2005-02-23,6.0,0.6,72.0,Wednesday,February
2005-02-23,7.0,0.7,152.0,Wednesday,February
2005-02-23,8.0,1.7,337.0,Wednesday,February
2005-02-23,9.0,1.9,360.0,Wednesday,February
2005-02-23,10.0,1.4,243.0,Wednesday,February
2005-02-23,11.0,1.3,277.0,Wednesday,February
2005-02-23,12.0,1.2,266.0,Wednesday,February
2005-02-23,13.0,1.9,317.0,Wednesday,February
2005-02-23,14.0,2.5,375.0,Wednesday,February
2005-02-23,15.0,2.3,349.0,Wednesday,February
2005-02-23,16.0,2.3,377.0,Wednesday,February
2005-02-23,17.0,2.5,403.0,Wednesday,February
2005-02-23,18.0,2.8,422.0,Wednesday,February
2005-02-23,19.0,2.7,388.0,Wednesday,February
2005-02-23,20.0,3.1,431.0,Wednesday,February
2005-02-23,21.0,2.9,425.0,Wednesday,February
2005-02-23,22.0,2.6,391.0,Wednesday,February
2005-02-23,23.0,1.5,231.0,Wednesday,February
2005-02-24,0.0,1.6,248.0,Thursday,February
2005-02-24,1.0,1.1,142.0,Thursday,February
2005-02-24,2.0,0.9,117.0,Thursday,February
2005-02-24,5.0,0.6,87.0,Thursday,February
2005-02-24,6.0,0.8,197.0,Thursday,February
2005-02-24,7.0,1.5,290.0,Thursday,February
2005-02-24,8.0,3.1,621.0,Thursday,February
2005-02-24,9.0,3.8,645.0,Thursday,February
2005-02-24,10.0,2.7,573.0,Thursday,February
2005-02-24,11.0,1.8,414.0,Thursday,February
2005-02-24,12.0,1.4,314.0,Thursday,February
2005-02-24,13.0,1.7,317.0,Thursday,February
2005-02-24,14.0,1.9,290.0,Thursday,February
2005-02-24,15.0,2.2,385.0,Thursday,February
2005-02-24,16.0,3.0,507.0,Thursday,February
2005-02-24,17.0,3.0,534.0,Thursday,February
2005-02-24,18.0,3.9,601.0,Thursday,February
2005-02-24,19.0,4.0,583.0,Thursday,February
2005-02-24,20.0,3.9,551.0,Thursday,February
2005-02-24,21.0,3.5,547.0,Thursday,February
2005-02-24,22.0,2.4,385.0,Thursday,February
2005-02-24,23.0,2.1,318.0,Thursday,February
2005-02-25,0.0,2.5,356.0,Friday,February
2005-02-25,1.0,2.1,326.0,Friday,February
2005-02-25,2.0,1.5,233.0,Friday,February
2005-02-25,4.0,1.0,116.0,Friday,February
2005-02-25,5.0,0.8,120.0,Friday,February
2005-02-25,6.0,1.0,228.0,Friday,February
2005-02-25,7.0,1.4,303.0,Friday,February
2005-02-25,10.0,4.2,529.0,Friday,February
2005-02-25,11.0,3.3,615.0,Friday,February
2005-02-25,12.0,1.7,298.0,Friday,February
2005-02-25,13.0,2.1,317.0,Friday,February
2005-02-25,14.0,2.2,305.0,Friday,February
2005-02-25,15.0,1.8,253.0,Friday,February
2005-02-25,16.0,2.0,296.0,Friday,February
2005-02-25,17.0,2.3,293.0,Friday,February
2005-02-25,18.0,2.8,353.0,Friday,February
2005-02-25,19.0,3.4,399.0,Friday,February
2005-02-25,20.0,4.0,454.0,Friday,February
2005-02-25,21.0,2.3,356.0,Friday,February
2005-02-25,22.0,2.7,473.0,Friday,February
2005-02-25,23.0,2.7,482.0,Friday,February
2005-02-26,0.0,2.8,443.0,Saturday,February
2005-02-26,1.0,2.1,373.0,Saturday,February
2005-02-26,2.0,1.9,320.0,Saturday,February
2005-02-26,4.0,1.7,233.0,Saturday,February
2005-02-26,5.0,1.3,161.0,Saturday,February
2005-02-26,6.0,0.9,137.0,Saturday,February
2005-02-26,7.0,1.0,144.0,Saturday,February
2005-02-26,8.0,1.0,182.0,Saturday,February
2005-02-26,9.0,1.5,227.0,Saturday,February
2005-02-26,10.0,1.5,203.0,Saturday,February
2005-02-26,11.0,1.4,179.0,Saturday,February
2005-02-26,12.0,2.4,171.0,Saturday,February
2005-02-26,13.0,2.8,181.0,Saturday,February
2005-02-26,14.0,2.9,175.0,Saturday,February
2005-02-26,15.0,2.6,148.0,Saturday,February
2005-02-26,16.0,2.5,132.0,Saturday,February
2005-02-26,17.0,2.7,162.0,Saturday,February
2005-02-26,18.0,2.8,185.0,Saturday,February
2005-02-26,19.0,3.0,234.0,Saturday,February
2005-02-26,20.0,3.7,275.0,Saturday,February
2005-02-26,21.0,3.5,272.0,Saturday,February
2005-02-26,22.0,3.8,331.0,Saturday,February
2005-02-26,23.0,4.3,347.0,Saturday,February
2005-02-27,0.0,4.8,488.0,Sunday,February
2005-02-27,1.0,4.2,404.0,Sunday,February
2005-02-27,2.0,3.3,255.0,Sunday,February
2005-02-27,5.0,1.0,108.0,Sunday,February
2005-02-27,6.0,0.9,107.0,Sunday,February
2005-02-27,7.0,1.1,188.0,Sunday,February
2005-02-27,8.0,1.1,225.0,Sunday,February
2005-02-27,9.0,1.2,208.0,Sunday,February
2005-02-27,10.0,1.7,270.0,Sunday,February
2005-02-27,11.0,1.6,202.0,Sunday,February
2005-02-27,12.0,1.4,168.0,Sunday,February
2005-02-27,13.0,1.8,191.0,Sunday,February
2005-02-27,14.0,1.1,149.0,Sunday,February
2005-02-27,15.0,0.9,101.0,Sunday,February
2005-02-27,16.0,1.1,134.0,Sunday,February
2005-02-27,17.0,1.1,150.0,Sunday,February
2005-02-27,18.0,1.2,188.0,Sunday,February
2005-02-27,19.0,1.6,254.0,Sunday,February
2005-02-27,20.0,2.6,324.0,Sunday,February
2005-02-27,21.0,1.5,238.0,Sunday,February
2005-02-27,22.0,1.0,128.0,Sunday,February
2005-02-27,23.0,1.3,169.0,Sunday,February
2005-02-28,0.0,1.6,215.0,Monday,February
2005-02-28,1.0,1.0,111.0,Monday,February
2005-02-28,2.0,0.6,60.0,Monday,February
2005-02-28,4.0,0.3,29.0,Monday,February
2005-02-28,5.0,0.3,25.0,Monday,February
2005-02-28,6.0,0.3,34.0,Monday,February
2005-02-28,7.0,0.4,89.0,Monday,February
2005-02-28,8.0,1.0,212.0,Monday,February
2005-02-28,9.0,1.2,216.0,Monday,February
2005-02-28,10.0,1.0,191.0,Monday,February
2005-02-28,11.0,0.9,200.0,Monday,February
2005-02-28,12.0,0.8,164.0,Monday,February
2005-02-28,13.0,1.1,185.0,Monday,February
2005-02-28,14.0,1.0,156.0,Monday,February
2005-02-28,15.0,0.8,155.0,Monday,February
2005-02-28,16.0,0.9,158.0,Monday,February
2005-02-28,17.0,0.9,166.0,Monday,February
2005-02-28,18.0,2.0,268.0,Monday,February
2005-02-28,19.0,2.4,309.0,Monday,February
2005-02-28,20.0,2.5,297.0,Monday,February
2005-02-28,21.0,1.6,225.0,Monday,February
2005-02-28,22.0,0.9,122.0,Monday,February
2005-02-28,23.0,0.7,100.0,Monday,February
2005-03-01,0.0,0.6,86.0,Tuesday,March
2005-03-01,1.0,0.6,71.0,Tuesday,March
2005-03-01,2.0,0.4,39.0,Tuesday,March
2005-03-01,4.0,0.2,29.0,Tuesday,March
2005-03-01,5.0,0.2,32.0,Tuesday,March
2005-03-01,6.0,0.2,37.0,Tuesday,March
2005-03-01,7.0,0.5,134.0,Tuesday,March
2005-03-01,8.0,1.5,358.0,Tuesday,March
2005-03-01,9.0,1.9,354.0,Tuesday,March
2005-03-01,10.0,1.4,284.0,Tuesday,March
2005-03-01,11.0,0.9,213.0,Tuesday,March
2005-03-01,12.0,0.7,174.0,Tuesday,March
2005-03-01,13.0,0.8,157.0,Tuesday,March
2005-03-01,14.0,1.0,178.0,Tuesday,March
2005-03-01,15.0,0.9,187.0,Tuesday,March
2005-03-01,16.0,1.0,198.0,Tuesday,March
2005-03-01,17.0,0.9,186.0,Tuesday,March
2005-03-01,18.0,1.4,203.0,Tuesday,March
2005-03-01,19.0,2.1,313.0,Tuesday,March
2005-03-01,20.0,2.8,342.0,Tuesday,March
2005-03-01,21.0,2.2,310.0,Tuesday,March
2005-03-01,22.0,1.0,165.0,Tuesday,March
2005-03-01,23.0,1.1,152.0,Tuesday,March
2005-03-02,0.0,0.9,141.0,Wednesday,March
2005-03-02,1.0,0.8,122.0,Wednesday,March
2005-03-02,2.0,0.6,79.0,Wednesday,March
2005-03-02,5.0,0.4,77.0,Wednesday,March
2005-03-02,6.0,0.5,124.0,Wednesday,March
2005-03-02,7.0,0.7,159.0,Wednesday,March
2005-03-02,8.0,2.4,396.0,Wednesday,March
2005-03-02,9.0,2.8,479.0,Wednesday,March
2005-03-02,10.0,2.0,438.0,Wednesday,March
2005-03-02,11.0,2.2,466.0,Wednesday,March
2005-03-02,12.0,1.4,288.0,Wednesday,March
2005-03-02,13.0,1.2,205.0,Wednesday,March
2005-03-02,14.0,1.9,311.0,Wednesday,March
2005-03-02,15.0,1.3,246.0,Wednesday,March
2005-03-02,16.0,2.0,356.0,Wednesday,March
2005-03-02,17.0,2.0,397.0,Wednesday,March
2005-03-02,18.0,3.4,579.0,Wednesday,March
2005-03-02,19.0,5.1,819.0,Wednesday,March
2005-03-02,20.0,5.3,754.0,Wednesday,March
2005-03-02,21.0,2.8,473.0,Wednesday,March
2005-03-02,22.0,1.6,300.0,Wednesday,March
2005-03-02,23.0,1.4,235.0,Wednesday,March
2005-03-03,0.0,1.4,207.0,Thursday,March
2005-03-03,1.0,1.4,204.0,Thursday,March
2005-03-03,2.0,1.1,155.0,Thursday,March
2005-03-03,4.0,1.0,179.0,Thursday,March
2005-03-03,5.0,1.0,143.0,Thursday,March
2005-03-03,6.0,1.2,212.0,Thursday,March
2005-03-03,7.0,1.4,263.0,Thursday,March
2005-03-03,8.0,3.0,648.0,Thursday,March
2005-03-03,9.0,4.2,717.0,Thursday,March
2005-03-03,10.0,2.1,389.0,Thursday,March
2005-03-03,11.0,2.0,438.0,Thursday,March
2005-03-03,12.0,1.6,282.0,Thursday,March
2005-03-03,13.0,1.4,268.0,Thursday,March
2005-03-03,14.0,1.6,248.0,Thursday,March
2005-03-03,15.0,1.5,272.0,Thursday,March
2005-03-03,16.0,1.7,291.0,Thursday,March
2005-03-03,17.0,1.9,363.0,Thursday,March
2005-03-03,18.0,3.8,660.0,Thursday,March
2005-03-03,19.0,5.4,907.0,Thursday,March
2005-03-03,20.0,4.2,639.0,Thursday,March
2005-03-03,21.0,3.8,574.0,Thursday,March
2005-03-03,22.0,2.3,373.0,Thursday,March
2005-03-03,23.0,2.1,330.0,Thursday,March
2005-03-04,0.0,2.3,336.0,Friday,March
2005-03-04,1.0,2.3,347.0,Friday,March
2005-03-04,2.0,1.7,241.0,Friday,March
2005-03-04,4.0,0.6,96.0,Friday,March
2005-03-04,5.0,0.9,147.0,Friday,March
2005-03-04,6.0,1.1,210.0,Friday,March
2005-03-04,7.0,1.9,409.0,Friday,March
2005-03-04,8.0,3.7,719.0,Friday,March
2005-03-04,9.0,6.1,959.0,Friday,March
2005-03-04,10.0,4.6,744.0,Friday,March
2005-03-04,11.0,3.3,583.0,Friday,March
2005-03-04,12.0,3.3,597.0,Friday,March
2005-03-04,13.0,3.4,550.0,Friday,March
2005-03-04,14.0,3.6,499.0,Friday,March
2005-03-04,15.0,3.9,470.0,Friday,March
2005-03-04,16.0,4.8,568.0,Friday,March
2005-03-04,17.0,3.9,525.0,Friday,March
2005-03-04,18.0,3.6,481.0,Friday,March
2005-03-04,19.0,3.6,414.0,Friday,March
2005-03-04,20.0,4.6,565.0,Friday,March
2005-03-04,21.0,2.3,303.0,Friday,March
2005-03-04,22.0,1.6,221.0,Friday,March
2005-03-04,23.0,1.8,260.0,Friday,March
2005-03-05,0.0,2.2,327.0,Saturday,March
2005-03-05,1.0,2.1,344.0,Saturday,March
2005-03-05,2.0,1.7,270.0,Saturday,March
2005-03-05,5.0,1.1,136.0,Saturday,March
2005-03-05,6.0,1.1,194.0,Saturday,March
2005-03-05,7.0,0.8,168.0,Saturday,March
2005-03-05,8.0,1.3,254.0,Saturday,March
2005-03-05,9.0,2.3,410.0,Saturday,March
2005-03-05,10.0,1.1,166.0,Saturday,March
2005-03-05,11.0,1.1,162.0,Saturday,March
2005-03-05,12.0,1.5,188.0,Saturday,March
2005-03-05,13.0,1.6,199.0,Saturday,March
2005-03-05,14.0,2.2,272.0,Saturday,March
2005-03-05,15.0,1.5,180.0,Saturday,March
2005-03-05,16.0,1.8,255.0,Saturday,March
2005-03-05,17.0,2.0,251.0,Saturday,March
2005-03-05,18.0,1.9,258.0,Saturday,March
2005-03-05,19.0,2.5,344.0,Saturday,March
2005-03-05,20.0,2.6,380.0,Saturday,March
2005-03-05,21.0,3.2,464.0,Saturday,March
2005-03-05,22.0,2.2,304.0,Saturday,March
2005-03-05,23.0,1.9,258.0,Saturday,March
2005-03-06,0.0,2.4,358.0,Sunday,March
2005-03-06,1.0,1.8,278.0,Sunday,March
2005-03-06,2.0,0.9,116.0,Sunday,March
2005-03-06,4.0,0.7,60.0,Sunday,March
2005-03-06,5.0,0.6,51.0,Sunday,March
2005-03-06,6.0,0.5,33.0,Sunday,March
2005-03-06,7.0,0.6,80.0,Sunday,March
2005-03-06,8.0,0.6,103.0,Sunday,March
2005-03-06,9.0,0.7,93.0,Sunday,March
2005-03-06,10.0,0.7,108.0,Sunday,March
2005-03-06,11.0,0.9,107.0,Sunday,March
2005-03-06,12.0,1.0,122.0,Sunday,March
2005-03-06,13.0,1.0,122.0,Sunday,March
2005-03-06,14.0,1.4,156.0,Sunday,March
2005-03-06,15.0,3.0,246.0,Sunday,March
2005-03-06,16.0,1.5,205.0,Sunday,March
2005-03-06,17.0,1.7,257.0,Sunday,March
2005-03-06,18.0,2.3,228.0,Sunday,March
2005-03-06,19.0,2.5,321.0,Sunday,March
2005-03-06,20.0,2.1,270.0,Sunday,March
2005-03-06,21.0,1.5,203.0,Sunday,March
2005-03-06,22.0,1.4,201.0,Sunday,March
2005-03-06,23.0,1.4,207.0,Sunday,March
2005-03-07,0.0,1.4,180.0,Monday,March
2005-03-07,1.0,1.2,140.0,Monday,March
2005-03-07,2.0,0.9,93.0,Monday,March
2005-03-07,4.0,0.4,35.0,Monday,March
2005-03-07,5.0,0.4,47.0,Monday,March
2005-03-07,6.0,0.5,68.0,Monday,March
2005-03-07,7.0,0.7,131.0,Monday,March
2005-03-07,8.0,1.5,289.0,Monday,March
2005-03-07,9.0,1.9,322.0,Monday,March
2005-03-07,10.0,1.6,330.0,Monday,March
2005-03-07,11.0,1.4,339.0,Monday,March
2005-03-07,12.0,1.3,316.0,Monday,March
2005-03-07,13.0,1.3,218.0,Monday,March
2005-03-07,14.0,1.2,177.0,Monday,March
2005-03-07,15.0,1.3,278.0,Monday,March
2005-03-07,16.0,1.4,313.0,Monday,March
2005-03-07,17.0,1.7,351.0,Monday,March
2005-03-07,18.0,2.5,374.0,Monday,March
2005-03-07,19.0,3.8,431.0,Monday,March
2005-03-07,20.0,4.2,468.0,Monday,March
2005-03-07,21.0,2.8,368.0,Monday,March
2005-03-07,22.0,1.5,239.0,Monday,March
2005-03-07,23.0,1.8,292.0,Monday,March
2005-03-08,0.0,1.5,205.0,Tuesday,March
2005-03-08,1.0,1.5,255.0,Tuesday,March
2005-03-08,2.0,1.2,220.0,Tuesday,March
2005-03-08,5.0,0.7,153.0,Tuesday,March
2005-03-08,6.0,0.7,224.0,Tuesday,March
2005-03-08,7.0,1.3,295.0,Tuesday,March
2005-03-08,8.0,3.4,667.0,Tuesday,March
2005-03-08,9.0,5.5,867.0,Tuesday,March
